id_media,week,id_country,article_nb
en_MYS_starmy_int,2015-04-06,VAT,3.1666666667
en_NZL_nzhera_int,2014-09-22,VEN,7
en_MYS_starmy_int,2015-01-19,UKR,8
en_GBR_guardi_int,2015-04-13,BRA,12
en_IND_hindti_int,2014-05-26,MMR,1
en_AUS_austra_int,2014-06-16,RUS,3
es_VEN_univer_int,2014-05-12,PAN,2.5
en_NGA_thiday_int,2015-02-23,TUR,1
es_ESP_elpais_int,2015-02-02,BRA,2
en_USA_wapost_int,2015-02-02,BRA,2
es_CHL_tercer_int,2014-08-18,SAU,0.5
en_CAN_starca_int,2013-12-30,SSD,1.3333333333
fr_FRA_lmonde_int,2014-03-17,LBY,4
en_MYS_starmy_int,2014-10-06,SYR,29.75
fr_FRA_lmonde_int,2014-08-04,POL,0.6666666667
en_MYS_starmy_int,2015-05-25,BIH,0.5
fr_FRA_lmonde_int,2014-10-20,AUS,1
en_CHN_chinad_int,2014-08-25,ISL,1
en_NZL_nzhera_int,2015-01-26,ESP,11
en_MLT_tmalta_int,2015-01-12,ISR,1.8333333333
es_ESP_elpais_int,2014-09-22,NLD,1
es_ESP_elpais_int,2015-03-16,AFG,1
en_USA_nytime_int,2015-01-05,RUS,5.6666666667
en_GBR_guardi_int,2015-03-09,HND,2
en_GBR_dailyt_int,2014-05-12,KOR,3
es_VEN_univer_int,2014-04-21,IND,1
fr_DZA_xpress_int,2014-05-05,IRN,0.5
fr_DZA_xpress_int,2014-12-01,JOR,0.5
en_CHN_mopost_int,2014-04-28,RUS,16.5
es_MEX_univer_int,2015-04-13,IDN,3
es_BOL_patria_int,2014-10-20,URY,6
es_MEX_univer_int,2014-11-10,BOL,1
en_USA_nytime_int,2014-05-19,UKR,18.8333333333
es_VEN_univer_int,2014-04-14,TWN,0.5
en_AUS_austra_int,2015-06-15,USA,13.5
fr_DZA_xpress_int,2014-01-13,SAU,1
en_NZL_nzhera_int,2014-12-22,TWN,0.5
fr_CAN_jmontr_int,2014-06-02,NLD,1
en_GBR_guardi_int,2014-08-25,IRL,1
es_ESP_elpais_int,2015-03-16,DEU,4.5
en_NZL_nzhera_int,2014-04-14,TZA,1
en_MLT_tmalta_int,2014-05-26,ITA,2
fr_BEL_lesoir_int,2014-12-29,LBY,0.5
en_PAK_newint_int,2014-11-24,NPL,1
es_MEX_univer_int,2014-10-27,ROU,2
fr_FRA_lepari_int,2014-09-01,IRN,0.6666666667
es_MEX_univer_int,2014-04-14,JOR,1
en_NZL_nzhera_int,2014-06-09,VAT,4.5
en_CHN_chinad_int,2014-07-07,AFG,3
en_GBR_guardi_int,2015-01-12,ISL,1
en_JPN_jatime_int,2014-08-18,GBR,8
en_AUS_hersun_int,2014-07-07,AFG,1
en_CHN_chinad_int,2014-12-29,PRK,1
es_VEN_univer_int,2014-08-25,BOL,5.3333333333
en_JPN_jatime_int,2014-04-14,ISR,0.5
en_IND_hindti_int,2014-09-15,PRT,1
en_USA_nytime_int,2014-06-23,PRK,6
fr_DZA_xpress_int,2014-03-24,LBN,0.5
en_PAK_newint_int,2015-02-02,AUS,1
en_PAK_newint_int,2014-06-23,SOM,1
en_MYS_starmy_int,2015-01-26,TWN,1
es_CHL_tercer_int,2015-01-19,GBR,2
en_GBR_dailyt_int,2014-02-10,CAN,2
en_CHN_mopost_int,2014-04-07,ZAF,14.5
fr_FRA_lmonde_int,2015-04-27,ISL,1
es_ARG_nacion_int,2015-02-16,ITA,1
en_NGA_thiday_int,2015-05-25,ZAF,3
en_SGP_twoday_int,2015-03-23,SDN,3.3333333333
es_VEN_univer_int,2015-03-23,VAT,6.5
en_NZL_nzhera_int,2014-07-28,PRK,5
en_MYS_starmy_int,2014-09-01,EGY,8
es_ESP_catalu_int,2014-10-06,MAR,0.5
es_ESP_elpais_int,2015-05-04,USA,19.6666666667
es_MEX_jormex_int,2014-12-01,IRQ,2
en_GBR_guardi_int,2014-12-22,HKG,4
en_NZL_nzhera_int,2015-04-27,IND,3
en_AUS_austra_int,2014-04-14,CHN,2
fr_FRA_lmonde_int,2014-02-10,PRK,0.5
fr_BEL_lesoir_int,2014-12-15,GBR,1
es_ESP_elpais_int,2014-10-27,TUN,3
en_USA_nytime_int,2015-02-16,SYR,10.5
en_ZWE_chroni_int,2014-06-30,IND,1.5
en_IND_tindia_int,2015-06-01,IRL,2
fr_BEL_lesoir_int,2014-03-17,CHN,2
en_MLT_tmalta_int,2014-07-21,MYS,0.5
es_MEX_univer_int,2014-04-21,SLV,1.5
es_CHL_tercer_int,2015-04-27,BRA,3
es_BOL_larazo_int,2015-03-02,SLV,1
en_USA_nytime_int,2015-05-18,YEM,2.5
es_CHL_mercur_int,2015-04-06,EGY,2
es_MEX_univer_int,2015-03-09,ESP,6
en_ZWE_chroni_int,2014-03-31,LBR,1
en_IND_tindia_int,2014-10-06,MYS,1
es_ESP_elpais_int,2014-06-30,IRQ,2
en_USA_wapost_int,2014-12-22,UKR,2
en_NZL_nzhera_int,2014-12-01,CZE,3
es_CHL_tercer_int,2014-12-01,BRA,2
en_PAK_newint_int,2015-04-27,YEM,2
en_GBR_dailyt_int,2015-05-04,CHE,1
en_GBR_guardi_int,2014-07-28,AUS,40.8333333333
es_ARG_nacion_int,2015-05-25,IRQ,2
fr_CAN_jmontr_int,2014-07-07,PSE,10
en_GBR_dailyt_int,2015-03-30,GRC,1
en_MYS_starmy_int,2014-11-24,KOR,1.8333333333
en_NZL_nzhera_int,2014-03-17,TWN,1
fr_DZA_xpress_int,2015-06-22,ESH,0.5
es_CHL_tercer_int,2015-01-26,IDN,1
en_CHN_chinad_int,2014-01-20,IRN,14.8333333333
en_CHN_mopost_int,2014-04-21,TUR,0.5
en_JPN_jatime_int,2014-08-18,GRC,1
en_IND_tindia_int,2015-03-23,UKR,3
en_MLT_tmalta_int,2015-01-12,TON,1
es_VEN_univer_int,2014-05-05,URY,1.5
es_CHL_tercer_int,2015-01-12,GRC,1
es_VEN_univer_int,2014-11-03,BOL,3.3333333333
es_BOL_patria_int,2015-02-02,USA,5.5
fr_FRA_lmonde_int,2014-01-06,BEN,1
fr_FRA_lmonde_int,2015-03-09,USA,18
en_NZL_nzhera_int,2014-02-03,LBY,6.25
es_BOL_patria_int,2015-06-15,RUS,1
en_GBR_guardi_int,2015-06-01,TJK,0.5
en_CHN_chinad_int,2014-04-21,JPN,33.5
en_NZL_nzhera_int,2014-07-28,HND,1
en_USA_wapost_int,2014-08-18,SDN,1
en_GBR_dailyt_int,2014-01-13,DNK,1.5
en_CHN_chinad_int,2015-06-15,AUS,3
en_CAN_starca_int,2014-02-17,ARG,0.5
en_CHN_mopost_int,2014-07-28,AFG,1
es_VEN_univer_int,2014-03-31,BEL,1
en_SGP_twoday_int,2015-02-09,IND,3.5
en_CAN_starca_int,2014-05-12,DEU,0.5
fr_FRA_lmonde_int,2013-12-30,UGA,0.5
fr_FRA_lmonde_int,2014-07-14,USA,19.5
en_CHN_mopost_int,2014-03-31,BRA,3
en_CHN_chinad_int,2014-03-10,BRA,1
fr_FRA_lmonde_int,2014-07-28,MAR,3
es_MEX_univer_int,2015-02-09,DNK,14
en_USA_nytime_int,2014-08-04,KOR,3.5
en_GBR_guardi_int,2014-03-31,AUS,29.5
es_VEN_univer_int,2014-07-07,SOM,1
en_ZWE_chroni_int,2015-01-26,NER,1
en_PAK_newint_int,2014-10-27,THA,0.5
en_GBR_guardi_int,2015-01-05,VAT,4
en_USA_nytime_int,2015-06-01,BDI,3
es_MEX_univer_int,2014-11-10,CAN,1
es_ARG_nacion_int,2015-01-05,GRC,2.5
en_JPN_jatime_int,2015-02-23,NLD,1
es_MEX_jormex_int,2014-12-22,CHL,1
es_ARG_nacion_int,2015-02-16,DEU,2
fr_DZA_xpress_int,2014-02-24,IRN,1
en_PAK_newint_int,2014-07-21,MYS,1.5
fr_BEL_derheu_int,2014-09-15,VAT,2
es_MEX_univer_int,2014-09-22,TUR,7
fr_BEL_lesoir_int,2015-04-27,ITA,1
es_VEN_univer_int,2014-09-22,MAR,1
es_BOL_larazo_int,2014-09-01,BRA,4
en_GBR_dailyt_int,2014-05-12,IRN,4
en_NZL_nzhera_int,2015-02-09,CHN,46
es_ESP_elpais_int,2014-06-16,TUR,1
fr_FRA_lepari_int,2014-12-08,HKG,4
en_SGP_twoday_int,2015-03-23,USA,16.9166666667
es_CHL_mercur_int,2015-05-04,PNG,2
en_MLT_tmalta_int,2015-02-02,LBY,4.5
es_BOL_larazo_int,2014-05-19,KOR,2.5
es_CHL_mercur_int,2014-06-16,CHN,1
es_ARG_nacion_int,2015-01-26,BIH,0.5
en_ZWE_chroni_int,2014-10-06,VAT,1
es_MEX_univer_int,2015-05-25,ITA,5
en_IND_tindia_int,2014-03-10,ITA,1
en_SGP_twoday_int,2015-02-16,SDN,0.5
en_USA_wapost_int,2015-05-11,SWE,1
fr_BEL_lesoir_int,2015-06-15,DZA,1
en_GBR_guardi_int,2014-02-10,HUN,2
en_GBR_dailyt_int,2014-02-03,HKG,1
en_CHN_mopost_int,2014-05-26,NGA,1
en_GBR_guardi_int,2015-03-02,CHL,7
en_NZL_nzhera_int,2014-06-30,HKG,1
en_NGA_thiday_int,2014-02-24,SLE,1
en_MLT_tmalta_int,2014-09-22,HKG,1
es_VEN_univer_int,2015-05-18,ESP,32.6666666667
es_ARG_nacion_int,2014-09-08,USA,17.3333333333
en_GBR_guardi_int,2015-05-11,BGD,8.5
en_GBR_guardi_int,2014-05-26,LBY,1
en_SGP_twoday_int,2014-11-10,DZA,2
en_MLT_tmalta_int,2015-03-23,RUS,1.5
en_NZL_nzhera_int,2014-09-29,PAN,4
en_CHN_chinad_int,2014-08-04,USA,25.8333333333
en_GBR_dailyt_int,2014-06-16,IRQ,35.1666666667
es_ESP_catalu_int,2014-12-29,KOR,2.5
en_USA_nytime_int,2014-07-14,BRA,2
en_SGP_twoday_int,2015-05-25,IDN,8.75
fr_BEL_lesoir_int,2015-02-02,ISR,1.5
en_USA_wapost_int,2015-03-30,BGD,1
en_JPN_jatime_int,2014-07-07,GIN,1
en_JPN_jatime_int,2015-02-02,SDN,0.5
en_AUS_austra_int,2014-03-10,CHN,1
fr_CAN_jmontr_int,2014-09-22,AFG,1
en_MYS_starmy_int,2014-06-23,SVN,1
es_ARG_nacion_int,2015-05-25,GRC,1
en_NZL_nzhera_int,2013-12-30,FRA,6
en_IND_tindia_int,2015-06-15,BGD,1
en_GBR_dailyt_int,2014-06-23,JOR,2
en_CHN_chinad_int,2014-12-22,AGO,1
en_CAN_starca_int,2014-06-30,RUS,1
en_AUS_austra_int,2014-04-28,CAN,1
en_NZL_nzhera_int,2014-04-28,UGA,3
fr_FRA_lepari_int,2015-06-08,RUS,4
en_NGA_thiday_int,2014-07-28,SLE,2
en_CHN_mopost_int,2015-04-06,JPN,0.5
es_BOL_larazo_int,2014-02-03,COL,7
en_GBR_guardi_int,2014-10-27,ARG,0.5
es_MEX_jormex_int,2015-03-16,TCD,0.5
es_VEN_univer_int,2014-12-15,IDN,1
es_MEX_univer_int,2014-06-23,AFG,2
en_GBR_guardi_int,2014-06-09,MYS,0.5
en_CHN_chinad_int,2014-06-02,KWT,2
fr_FRA_lmonde_int,2015-01-26,ESP,12
en_USA_nytime_int,2014-10-20,ZAF,6
fr_DZA_xpress_int,2014-05-12,EGY,3
es_VEN_univer_int,2014-11-24,FRA,8.6666666667
en_CHN_mopost_int,2014-10-06,BRA,2
en_AUS_hersun_int,2014-10-06,RUS,2
es_ESP_catalu_int,2014-07-14,LBY,1
es_BOL_patria_int,2014-10-27,LBY,1
es_CHL_tercer_int,2015-01-19,RUS,0.5
fr_DZA_elwata_int,2014-08-18,GBR,2
en_PAK_newint_int,2013-12-30,IRQ,4
en_MYS_starmy_int,2015-02-02,ITA,5.5
es_CHL_tercer_int,2014-03-31,ZAF,0.5
fr_FRA_lepari_int,2014-05-05,ZAF,3
en_NZL_nzhera_int,2014-05-12,HTI,7
en_CHN_chinad_int,2014-03-03,SGP,2.5
es_ESP_catalu_int,2015-04-06,CUB,4.6666666667
fr_DZA_elwata_int,2015-02-23,FRA,4
en_GBR_guardi_int,2014-02-03,GRC,12.5
es_MEX_univer_int,2014-07-21,CHN,7
en_JPN_jatime_int,2014-11-10,NGA,1
fr_FRA_lepari_int,2014-03-24,MEX,0.5
es_MEX_univer_int,2015-01-12,PRK,2.5
en_USA_nytime_int,2015-05-11,FIN,0.5
en_CAN_starca_int,2014-12-22,ZWE,1
en_NZL_nzhera_int,2015-03-09,BRA,20
fr_BEL_lesoir_int,2014-12-29,IRQ,3
en_CAN_starca_int,2014-02-17,VEN,7
en_IND_tindia_int,2015-03-30,KEN,13.5
en_IND_tindia_int,2015-01-26,DEU,1.5
en_USA_nytime_int,2014-12-15,KOR,3
en_GBR_guardi_int,2014-05-19,KHM,2
en_SGP_twoday_int,2015-04-27,IRQ,9
en_GBR_guardi_int,2014-08-25,KOR,1.5
en_SGP_twoday_int,2014-05-05,RUS,7.5
en_SGP_twoday_int,2014-09-01,DEU,6.4166666667
en_GBR_guardi_int,2014-01-06,SEN,0.5
fr_DZA_xpress_int,2014-02-17,SYR,7.3333333333
en_USA_nytime_int,2014-12-08,ARE,0.5
en_GBR_dailyt_int,2015-02-02,JOR,22.5
en_NZL_nzhera_int,2015-05-04,CZE,2
en_GBR_dailyt_int,2014-09-08,IRN,1.5
fr_DZA_xpress_int,2015-04-20,LBN,0.3333333333
es_BOL_patria_int,2015-02-09,SWE,0.5
es_VEN_univer_int,2014-08-04,COL,20.5
es_ESP_elpais_int,2014-07-14,SYR,1.8333333333
fr_FRA_lmonde_int,2014-10-27,ECU,2
en_IND_hindti_int,2014-05-05,PAK,3
es_CHL_tercer_int,2014-11-10,KOR,1.5
es_VEN_univer_int,2014-11-03,SYR,17
en_NGA_thiday_int,2015-06-15,NOR,0.3333333333
fr_FRA_lepari_int,2014-07-14,IRN,1
en_GBR_guardi_int,2014-05-05,CAN,0.5
en_USA_wapost_int,2015-04-27,FRA,4
en_PAK_newint_int,2014-02-10,SAU,1.5
en_MYS_starmy_int,2014-06-09,LBN,2
fr_BEL_lesoir_int,2014-12-01,PHL,1
es_MEX_univer_int,2014-07-14,ESP,1
es_VEN_univer_int,2014-04-14,AFG,2
es_BOL_larazo_int,2014-06-09,UKR,6
fr_FRA_lmonde_int,2014-11-17,MEX,4
fr_FRA_lmonde_int,2015-03-30,YEM,20.5
es_CHL_mercur_int,2014-06-30,CAN,2
en_NZL_nzhera_int,2014-11-17,COL,14
en_CAN_starca_int,2015-03-09,PAK,1.5
fr_BEL_lesoir_int,2014-02-10,IRN,1
en_USA_wapost_int,2014-03-31,MYS,12
en_GBR_dailyt_int,2014-11-03,PHL,2
es_MEX_jormex_int,2015-01-19,ISR,1
en_CHN_chinad_int,2014-03-03,NPL,1
en_AUS_hersun_int,2015-04-13,IRQ,4
en_USA_nytime_int,2014-09-01,IRQ,10.5
en_AUS_austra_int,2014-05-12,TUR,6
en_GBR_guardi_int,2014-07-14,PHL,3
en_GBR_guardi_int,2014-12-29,ARG,1.5
en_IND_hindti_int,2014-08-11,KOR,0.5
en_GBR_dailyt_int,2014-03-31,CHL,7
en_USA_nytime_int,2014-12-29,CUB,7
en_SGP_twoday_int,2015-02-09,PAK,4.5
en_ZWE_chroni_int,2015-04-06,NGA,2
es_MEX_jormex_int,2015-05-04,DEU,1
en_NZL_nzhera_int,2014-04-21,BHS,4.5
en_GBR_dailyt_int,2015-06-22,CHN,11
en_SGP_twoday_int,2015-06-15,KHM,3.5
fr_CAN_jmontr_int,2014-10-06,IRQ,0.5
en_PAK_newint_int,2015-06-01,NPL,2
en_GBR_guardi_int,2014-11-03,FRA,5
en_PAK_newint_int,2015-03-16,UKR,2.5
es_MEX_jormex_int,2014-12-01,USA,2.5
fr_FRA_lmonde_int,2014-11-17,ISL,1
es_CHL_mercur_int,2015-03-30,SAU,0.5
en_SGP_twoday_int,2014-08-11,LTU,0.3333333333
en_AUS_austra_int,2015-06-08,PAK,1
es_CHL_tercer_int,2014-05-26,ISR,0.5
es_BOL_patria_int,2014-11-03,BFA,3
en_CHN_mopost_int,2014-05-05,KEN,1
en_CAN_starca_int,2014-09-22,MEX,2
en_NZL_nzhera_int,2014-05-26,GUY,1
en_MYS_starmy_int,2015-03-30,PRT,1.5
en_MYS_starmy_int,2015-04-20,SRB,1
en_GBR_dailyt_int,2015-06-01,QAT,1.3333333333
es_MEX_jormex_int,2014-05-19,SAU,0.3333333333
en_CHN_chinad_int,2014-03-24,BGR,1
en_IND_tindia_int,2015-05-18,ISR,3
fr_FRA_lmonde_int,2014-11-17,MLI,1
en_GBR_guardi_int,2014-05-12,VNM,1
en_CHN_chinad_int,2014-05-19,KGZ,1
en_NZL_nzhera_int,2014-01-27,UGA,1
en_SGP_twoday_int,2014-09-15,SOM,2
en_AUS_austra_int,2015-06-22,TUN,1
en_MYS_starmy_int,2014-11-24,KAZ,0.5
es_CHL_mercur_int,2014-09-22,PSE,4.5
en_CHN_chinad_int,2014-10-20,GBR,7
en_USA_nytime_int,2014-01-20,PSE,5
en_MLT_tmalta_int,2015-04-13,AUS,2
es_VEN_univer_int,2014-10-06,HKG,12
en_PAK_newint_int,2015-06-15,BHR,1
en_MYS_starmy_int,2015-05-04,CAN,6
en_GBR_dailyt_int,2014-04-21,SSD,1
en_GBR_dailyt_int,2014-07-21,MYS,27.8333333333
en_USA_wapost_int,2015-06-15,PAK,2.5
fr_FRA_lmonde_int,2014-06-30,CHN,7.6666666667
en_ZWE_chroni_int,2014-09-01,SOM,0.5
es_VEN_univer_int,2014-10-06,ARG,7
en_USA_nytime_int,2015-01-19,IDN,2
es_ARG_nacion_int,2014-05-26,CHL,2
en_ZWE_chroni_int,2015-01-05,IDN,1
es_VEN_univer_int,2015-06-15,SDN,3
es_BOL_patria_int,2015-03-16,CHL,2
en_GBR_dailyt_int,2014-10-13,CHL,1
en_AUS_hersun_int,2015-02-02,IRL,2
en_JPN_jatime_int,2015-03-02,THA,1
en_USA_nytime_int,2014-05-12,TKM,0.5
en_NZL_nzhera_int,2014-05-05,YEM,5.5
en_AUS_hersun_int,2014-09-08,EGY,1
es_ESP_catalu_int,2014-05-05,SYC,0.6666666667
en_GBR_guardi_int,2015-06-15,ESH,0.5
es_ESP_catalu_int,2015-06-08,CUB,1
en_ZWE_chroni_int,2014-09-29,IND,1
en_JPN_jatime_int,2014-12-01,USA,23
en_CHN_chinad_int,2014-11-17,KEN,1
en_GBR_dailyt_int,2014-06-09,NGA,2
en_IND_tindia_int,2015-05-18,PRK,2.3333333333
fr_BEL_lesoir_int,2015-03-02,MLI,7
en_NZL_nzhera_int,2015-05-18,MAR,0.5
en_JPN_jatime_int,2014-08-11,SYR,4
en_CAN_starca_int,2014-12-29,AFG,2
en_NZL_nzhera_int,2015-03-23,COG,4
fr_FRA_lepari_int,2014-04-28,HKG,0.5
en_PAK_newint_int,2014-12-08,SAU,1
fr_FRA_lepari_int,2014-09-01,LBY,1
en_USA_wapost_int,2015-06-15,ISR,12
en_MYS_starmy_int,2015-01-05,ZAF,1
es_VEN_univer_int,2015-04-13,GRC,20.3333333333
en_ZWE_chroni_int,2014-02-10,USA,0.5
en_MLT_tmalta_int,2014-12-08,PSE,4
es_MEX_univer_int,2015-06-08,ISR,1.5
es_BOL_patria_int,2014-10-27,IND,1
es_BOL_patria_int,2015-03-09,GTM,1
en_USA_nytime_int,2015-06-08,ROU,1
en_CHN_chinad_int,2015-05-11,RUS,16
en_IND_hindti_int,2015-03-30,AUS,3
es_CHL_mercur_int,2014-11-24,PRK,3
fr_DZA_xpress_int,2015-06-29,SOM,1
es_MEX_univer_int,2015-01-19,VAT,4.3333333333
en_JPN_jatime_int,2014-09-29,ARE,1.5
en_CAN_starca_int,2014-06-23,IND,2
es_VEN_univer_int,2014-12-08,PAN,2
en_PAK_newint_int,2014-09-01,DEU,2
en_NZL_nzhera_int,2015-06-29,IRL,0.3333333333
en_USA_nytime_int,2015-03-02,CHN,29.3333333333
fr_FRA_lepari_int,2015-02-02,MAR,1
en_CHN_chinad_int,2015-04-06,CHE,2
fr_BEL_lesoir_int,2014-03-10,FRA,1
en_SGP_twoday_int,2014-06-09,YEM,1
es_MEX_univer_int,2014-10-06,BRA,12.5
fr_FRA_lepari_int,2014-10-27,IRN,3
en_GBR_guardi_int,2014-08-11,NRU,2
en_GBR_dailyt_int,2015-04-13,EGY,1
en_MYS_starmy_int,2014-09-08,RUS,59.8333333333
en_USA_nytime_int,2014-09-08,PRK,4
es_VEN_univer_int,2014-06-23,GTM,1
en_NZL_nzhera_int,2015-03-30,BFA,0.5
en_GBR_guardi_int,2015-06-15,BGD,1
en_NZL_nzhera_int,2014-02-24,LKA,2
en_PAK_newint_int,2014-12-22,TWN,1
en_PAK_newint_int,2014-03-17,PHL,2
en_USA_nytime_int,2014-09-08,UKR,10.5
es_ARG_nacion_int,2014-08-25,LBY,1
en_IND_tindia_int,2014-10-13,USA,14.8333333333
en_NGA_thiday_int,2014-03-17,USA,5
en_CHN_mopost_int,2014-03-31,PSE,1
en_NZL_nzhera_int,2015-01-26,UKR,11
es_BOL_patria_int,2014-11-17,PAN,0.5
en_MLT_tmalta_int,2015-05-11,YEM,2.6666666667
es_ESP_elpais_int,2015-04-20,HND,1
es_ESP_elpais_int,2014-10-20,IRQ,5
en_SGP_twoday_int,2014-12-15,BRA,1
fr_DZA_xpress_int,2014-03-31,EGY,3
en_NZL_nzhera_int,2014-01-13,PRT,3.5
en_NZL_nzhera_int,2015-03-02,FRA,25.3333333333
en_CHN_chinad_int,2014-12-01,TUR,1
en_GBR_guardi_int,2014-07-28,ISR,47.8333333333
en_GBR_guardi_int,2015-05-04,CAF,1
en_NGA_thiday_int,2015-01-05,AUS,1
en_NZL_nzhera_int,2015-01-26,ISR,4.8333333333
es_BOL_larazo_int,2014-07-21,ECU,1
en_CAN_starca_int,2014-02-24,EGY,4
en_NZL_nzhera_int,2014-07-07,ETH,1
en_GBR_guardi_int,2014-11-17,EGY,3
en_GBR_guardi_int,2015-06-01,IRQ,10.3333333333
es_VEN_univer_int,2014-11-10,GRC,1
en_JPN_jatime_int,2015-05-11,CAN,1
es_BOL_larazo_int,2014-03-31,ECU,3
es_CHL_tercer_int,2014-06-09,VAT,3.3333333333
en_NZL_nzhera_int,2014-04-28,CHN,36.3333333333
fr_FRA_lmonde_int,2014-05-26,SLE,1
fr_FRA_lmonde_int,2014-04-07,CHN,3.5
en_NZL_nzhera_int,2014-01-27,KEN,7
fr_FRA_lmonde_int,2014-10-20,PAK,1
en_IND_tindia_int,2014-07-14,SGP,1
en_AUS_austra_int,2014-09-08,THA,2
fr_FRA_lepari_int,2015-02-23,DZA,2
en_PAK_newint_int,2014-03-03,AFG,1.5
fr_BEL_lesoir_int,2014-05-12,ISR,2
en_USA_wapost_int,2014-09-29,ROU,1
en_GBR_guardi_int,2014-07-07,VAT,6
es_BOL_larazo_int,2014-05-26,USA,4
en_SGP_twoday_int,2014-06-09,COL,1
en_MYS_starmy_int,2014-11-17,AFG,14
es_BOL_larazo_int,2014-12-22,CHL,1
en_NZL_nzhera_int,2014-07-07,SOM,4
en_IND_tindia_int,2014-06-09,MDV,1
en_NGA_thiday_int,2014-09-15,ISR,1
es_BOL_larazo_int,2014-05-12,MAR,1
es_CHL_mercur_int,2014-12-01,EGY,4
en_NZL_nzhera_int,2014-10-27,SAU,1.5
es_ESP_catalu_int,2014-07-21,RUS,6.3333333333
en_NZL_nzhera_int,2015-01-12,SSD,1
en_CAN_starca_int,2014-05-19,VNM,0.5
en_MYS_starmy_int,2014-04-28,EGY,23
en_AUS_hersun_int,2014-04-07,FRA,3
en_GBR_guardi_int,2014-10-20,DEU,2
en_SGP_twoday_int,2015-05-25,PAK,4.5
en_SGP_twoday_int,2015-05-11,FRA,13.5
en_MLT_tmalta_int,2015-06-08,VAT,5
es_MEX_jormex_int,2014-09-29,TUR,0.8333333333
es_CHL_tercer_int,2015-03-09,ESP,6
en_IND_hindti_int,2015-03-02,BGD,1.5
en_GBR_dailyt_int,2014-11-10,EGY,2
en_JPN_jatime_int,2014-06-02,NGA,5
en_IND_tindia_int,2015-03-02,IRQ,10.5
es_BOL_patria_int,2014-11-10,NLD,1
en_USA_nytime_int,2014-05-05,KEN,1
en_NZL_nzhera_int,2014-05-26,NLD,0.5
en_NGA_thiday_int,2014-08-18,LBR,6
en_GBR_guardi_int,2015-04-27,CMR,1
es_ARG_nacion_int,2015-03-16,USA,5.8333333333
en_USA_nytime_int,2014-12-01,CHE,1.5
es_CHL_tercer_int,2014-06-30,GBR,4.5
fr_BEL_derheu_int,2015-02-16,BRA,1
en_MYS_starmy_int,2014-09-22,KHM,1.5
es_CHL_mercur_int,2015-06-01,NOR,1
es_MEX_jormex_int,2014-10-27,GBR,1.5
fr_BEL_derheu_int,2015-06-29,LBY,0.5
en_IND_hindti_int,2015-04-27,SWE,1
en_AUS_austra_int,2015-06-01,VAT,2.5
en_USA_nytime_int,2015-04-20,SYR,3.5
en_IND_tindia_int,2014-03-31,MLT,1
es_ARG_nacion_int,2015-06-15,VAT,13.5
en_GBR_guardi_int,2015-04-13,PRY,1
fr_CAN_jmontr_int,2015-03-30,GIN,1
es_ARG_nacion_int,2015-02-23,VEN,6.5
es_MEX_univer_int,2014-09-29,JPN,1
es_BOL_patria_int,2015-06-15,GBR,0.5
en_IND_hindti_int,2015-03-30,SGP,1
es_MEX_univer_int,2015-03-09,IND,3
fr_DZA_xpress_int,2014-01-06,CHE,1
en_ZWE_chroni_int,2014-03-03,RUS,1
en_GBR_guardi_int,2014-06-30,COG,1.5
en_IND_tindia_int,2015-05-11,VAT,2.3333333333
en_MLT_tmalta_int,2014-09-08,SWE,1
es_ARG_nacion_int,2014-10-20,VAT,6.5
en_SGP_twoday_int,2014-06-23,PRK,6.5
en_NGA_thiday_int,2015-02-16,RUS,0.5
en_CHN_mopost_int,2014-01-20,AUT,1
es_VEN_univer_int,2014-05-12,VAT,2
es_ESP_elpais_int,2014-07-07,IDN,1.5
en_MYS_starmy_int,2014-11-17,KOR,3
en_GBR_dailyt_int,2014-01-20,ISR,1.5
en_NZL_nzhera_int,2014-08-18,IRL,3
fr_FRA_lepari_int,2014-01-13,SSD,0.5
fr_FRA_lmonde_int,2015-03-30,AFG,1
en_NZL_nzhera_int,2015-01-26,WSM,0.5
en_IND_tindia_int,2014-01-13,SDN,1
en_SGP_twoday_int,2014-06-23,GRC,1
en_GBR_guardi_int,2014-05-19,CHL,1
en_CHN_mopost_int,2014-04-28,PRK,0.3333333333
en_IND_tindia_int,2015-01-26,ITA,2
es_BOL_patria_int,2014-09-15,AFG,1
en_CHN_chinad_int,2015-05-18,COL,24
en_IND_hindti_int,2014-08-25,AUS,1.5
es_CHL_mercur_int,2015-04-20,NER,1
en_GBR_guardi_int,2015-06-08,SYR,6.5
es_MEX_jormex_int,2015-06-08,TUR,1.5
en_IND_hindti_int,2014-06-09,VAT,2
en_CAN_starca_int,2013-12-30,SYR,1.8333333333
en_SGP_twoday_int,2015-05-25,AUT,3.5
es_ESP_catalu_int,2015-03-23,CHN,1
en_CHN_mopost_int,2014-10-20,DEU,1.5
en_USA_wapost_int,2015-02-16,PRK,1
en_GBR_guardi_int,2015-06-15,COG,1
en_CHN_chinad_int,2015-01-19,EST,1
en_CAN_starca_int,2015-04-20,IDN,0.5
en_SGP_twoday_int,2015-02-09,MAR,0.5
es_CHL_tercer_int,2014-12-01,HKG,9.5
en_JPN_jatime_int,2015-01-19,CUB,0.8333333333
es_VEN_univer_int,2015-03-30,EGY,6
es_ARG_nacion_int,2015-03-16,LBY,0.5
en_GBR_dailyt_int,2014-01-13,BRA,2
